"Timestamp","Active Power(kWh)"
"11/11/2014 0:00","182.30837337246"
"11/12/2014 0:00","181.56773889461"
"11/13/2014 0:00","177.99745613383"
"11/14/2014 0:00","121.2351831002"
"11/15/2014 0:00","93.274450594432"
"11/16/2014 0:00","60.240331690209"
"11/17/2014 0:00","119.04500080663"
"11/18/2014 0:00","51.682544069753"
"11/19/2014 0:00","176.21420890042"
"11/20/2014 0:00","158.67993814883"
"11/21/2014 0:00","112.04496456819"
"11/22/2014 0:00","132.42791316305"
"11/23/2014 0:00","160.01239346562"
"11/24/2014 0:00","97.300949097342"
"11/25/2014 0:00","119.2206502785"
"11/26/2014 0:00","184.64708840486"
"11/27/2014 0:00","70.624537885956"
"11/28/2014 0:00","184.18899485787"
"11/29/2014 0:00","146.44072113031"
"11/30/2014 0:00","120.6062725399"
"12/1/2014 0:00","160.93362006026"
"12/2/2014 0:00","125.95849011502"
"12/3/2014 0:00","138.31283364485"
"12/4/2014 0:00","154.04223824942"
"12/5/2014 0:00","124.83914169144"
"12/6/2014 0:00","163.90655770349"
"12/7/2014 0:00","112.95665074325"
"12/8/2014 0:00","173.86949529312"
"12/9/2014 0:00","146.93492661021"
"12/10/2014 0:00","126.56621448917"
"12/11/2014 0:00","147.09739439849"
"12/12/2014 0:00","181.62752833281"
"12/13/2014 0:00","174.69859090587"
"12/14/2014 0:00","173.01561474078"
"12/15/2014 0:00","164.95722655443"
"12/16/2014 0:00","109.90213032335"
"12/17/2014 0:00","85.777458636362"
"12/18/2014 0:00","134.89370742425"
"12/19/2014 0:00","155.8671399315"
"12/20/2014 0:00","177.03846763098"
"12/21/2014 0:00","137.36240024669"
"12/22/2014 0:00","125.20636256093"
"12/23/2014 0:00","91.029719511916"
"12/24/2014 0:00","42.220461242366"
"12/25/2014 0:00","106.6859525913"
"12/26/2014 0:00","132.75807721888"
"12/27/2014 0:00","184.65215211057"
"12/28/2014 0:00","180.77151537143"
"12/29/2014 0:00","169.38234013093"
"12/30/2014 0:00","184.32746736432"
"12/31/2014 0:00","185.86104442923"
"1/1/2015 0:00","155.73266350256"
"1/2/2015 0:00","161.85087021848"
"1/3/2015 0:00","102.81694271906"
"1/4/2015 0:00","51.061093176234"
"1/5/2015 0:00","63.305306532917"
"1/6/2015 0:00","75.459221207048"
"1/7/2015 0:00","69.228911519997"
"1/8/2015 0:00","43.217688865727"
"1/9/2015 0:00","58.23116710782"
"1/10/2015 0:00","44.224523777809"
"1/11/2015 0:00","51.429289282819"
"1/12/2015 0:00","90.008498990276"
"1/13/2015 0:00","125.3643651455"
"1/14/2015 0:00","183.95312383853"
"1/15/2015 0:00","190.9190746968"
"1/16/2015 0:00","187.45365975901"
"1/17/2015 0:00","184.56370473472"
"1/18/2015 0:00","192.00989626682"
"1/19/2015 0:00","174.06120745705"
"1/20/2015 0:00","169.88994677906"
"1/21/2015 0:00","181.46347892391"
"1/22/2015 0:00","181.39990905256"
"1/23/2015 0:00","178.04551364235"
"1/24/2015 0:00","166.99000390097"
"1/25/2015 0:00","173.52048819947"
"1/26/2015 0:00","99.47900245913"
"1/27/2015 0:00","60.105661250375"
"1/28/2015 0:00","189.86355495318"
"1/29/2015 0:00","191.95803432982"
"1/30/2015 0:00","182.7691136294"
"1/31/2015 0:00","180.39292991281"
"2/1/2015 0:00","179.16375726838"
"2/2/2015 0:00","190.96318289034"
"2/3/2015 0:00","192.43015852508"
"2/4/2015 0:00","187.19257483294"
"2/5/2015 0:00","180.1414427694"
"2/6/2015 0:00","174.53295094246"
"2/7/2015 0:00","158.09744170774"
"2/8/2015 0:00","162.87901531834"
"2/9/2015 0:00","172.28022630947"
"2/10/2015 0:00","167.99719840195"
"2/11/2015 0:00","172.87112007663"
"2/12/2015 0:00","166.73452750182"
"2/13/2015 0:00","174.0597478951"
"2/14/2015 0:00","173.66127990698"
"2/15/2015 0:00","173.46109614214"
"2/16/2015 0:00","165.77617235271"
"2/17/2015 0:00","154.68645716285"
"2/18/2015 0:00","145.19804671363"
"2/19/2015 0:00","171.16007550408"
"2/20/2015 0:00","169.12327844774"
"2/21/2015 0:00","128.00815564637"
"2/22/2015 0:00","136.11869501734"
"2/23/2015 0:00","128.18283227366"
"2/24/2015 0:00","159.6371212804"
"2/25/2015 0:00","160.24619790514"
"2/26/2015 0:00","119.61034757689"
"2/27/2015 0:00","155.34636326522"
"2/28/2015 0:00","139.98244770539"
"3/1/2015 0:00","129.80767155935"
"3/2/2015 0:00","163.3031451519"
"3/3/2015 0:00","161.51321206024"
"3/4/2015 0:00","152.52125477449"
"3/5/2015 0:00","162.15943747105"
"3/6/2015 0:00","160.92372892424"
"3/7/2015 0:00","165.55493837227"
"3/8/2015 0:00","157.2933853328"
"3/9/2015 0:00","160.19967457673"
"3/10/2015 0:00","161.85383739547"
"3/11/2015 0:00","160.09352290465"
"3/12/2015 0:00","166.66139583162"
"3/13/2015 0:00","159.1473854449"
"3/14/2015 0:00","166.44174067335"
"3/15/2015 0:00","165.32705463372"
"3/16/2015 0:00","160.9901329771"
"3/17/2015 0:00","158.28913082636"
"3/18/2015 0:00","138.67246685482"
"3/19/2015 0:00","127.27798466281"
"3/20/2015 0:00","90.0366454905"
"3/21/2015 0:00","90.806227856555"
"3/22/2015 0:00","159.57802771721"
"3/23/2015 0:00","154.0351075007"
"3/24/2015 0:00","161.55307786173"
"3/25/2015 0:00","159.20921895103"
"3/26/2015 0:00","160.8301484761"
"3/27/2015 0:00","160.26359590554"
"3/28/2015 0:00","136.07855860896"
"3/29/2015 0:00","145.62686872694"
"3/30/2015 0:00","152.43315869223"
"3/31/2015 0:00","157.58452570138"
"4/1/2015 0:00","156.03702101525"
"4/2/2015 0:00","151.1100621804"
"4/3/2015 0:00","148.58619369228"
"4/4/2015 0:00","124.79523627489"
"4/5/2015 0:00","99.973746449948"
"4/6/2015 0:00","134.12517388697"
"4/7/2015 0:00","155.46244143146"
"4/8/2015 0:00","151.09868865052"
"4/9/2015 0:00","141.96095689418"
"4/10/2015 0:00","154.13119975986"
"4/11/2015 0:00","146.28970811423"
"4/12/2015 0:00","136.71594459323"
"4/13/2015 0:00","145.62594738306"
"4/14/2015 0:00","132.15803090374"
"4/15/2015 0:00","144.41371125671"
"4/16/2015 0:00","76.017828683272"
"4/17/2015 0:00","17.318030889515"
"4/18/2015 0:00","41.143674788919"
"4/19/2015 0:00","87.577407080228"
"4/20/2015 0:00","123.81043490547"
"4/21/2015 0:00","137.2127116812"
"4/22/2015 0:00","132.07628062655"
"4/23/2015 0:00","83.404610021381"
"4/24/2015 0:00","144.46767093893"
"4/25/2015 0:00","145.19621335075"
"4/26/2015 0:00","142.86488810108"
"4/27/2015 0:00","106.58126516913"
"4/28/2015 0:00","140.13802226221"
"4/29/2015 0:00","140.90196141627"
"4/30/2015 0:00","142.44942907137"
"5/1/2015 0:00","133.42608838777"
"5/2/2015 0:00","135.01834771511"
"5/3/2015 0:00","139.64101176492"
"5/4/2015 0:00","137.59683027222"
"5/5/2015 0:00","144.08347228446"
"5/6/2015 0:00","130.68026287743"
"5/7/2015 0:00","134.85913332476"
"5/8/2015 0:00","128.4163231636"
"5/9/2015 0:00","136.99882031519"
"5/10/2015 0:00","138.65639122067"
"5/11/2015 0:00","134.74461207835"
"5/12/2015 0:00","127.37107878763"
"5/13/2015 0:00","80.897728196449"
"5/14/2015 0:00","124.67179912174"
"5/15/2015 0:00","128.33571381368"
"5/16/2015 0:00","132.4223737886"
"5/17/2015 0:00","128.6636675083"
"5/18/2015 0:00","98.89559328007"
"5/19/2015 0:00","93.978558830932"
"5/20/2015 0:00","75.860877687383"
"5/21/2015 0:00","91.189079286089"
"5/22/2015 0:00","100.07291405497"
"5/23/2015 0:00","127.21908897185"
"5/24/2015 0:00","99.780277855083"
"5/25/2015 0:00","63.623966396828"
"5/26/2015 0:00","111.23817841328"
"5/27/2015 0:00","111.54406295744"
"5/28/2015 0:00","102.43681356195"
"5/29/2015 0:00","139.80206632692"
"5/30/2015 0:00","111.48988269744"
"5/31/2015 0:00","55.814914964242"
"6/1/2015 0:00","123.68322475178"
"6/2/2015 0:00","130.63663321306"
"6/3/2015 0:00","116.99556906659"
"6/4/2015 0:00","149.63240769607"
"6/5/2015 0:00","142.80731696045"
"6/6/2015 0:00","140.86876686678"
"6/7/2015 0:00","124.08315846634"
"6/8/2015 0:00","139.52599370586"
"6/9/2015 0:00","134.40084581778"
"6/10/2015 0:00","48.89879641103"
"6/11/2015 0:00","126.87164959665"
"6/12/2015 0:00","108.39177313926"
"6/13/2015 0:00","77.423862093416"
"6/14/2015 0:00","116.63403970195"
"6/15/2015 0:00","113.58659994978"
"6/16/2015 0:00","83.487716974287"
"6/17/2015 0:00","134.58297993761"
"6/18/2015 0:00","144.61906058695"
"6/19/2015 0:00","142.19090581841"
"6/20/2015 0:00","143.52975913152"
"6/21/2015 0:00","143.85609024167"
"6/22/2015 0:00","141.92426709107"
"6/23/2015 0:00","136.80288499002"
"6/24/2015 0:00","117.58280617325"
"6/25/2015 0:00","129.11132532728"
"6/26/2015 0:00","115.60434771826"
"6/27/2015 0:00","139.06404418387"
"6/28/2015 0:00","148.27796059832"
"6/29/2015 0:00","133.08453307697"
"6/30/2015 0:00","81.812886380008"
"7/1/2015 0:00","126.97091229598"
"7/2/2015 0:00","144.9635268951"
"7/3/2015 0:00","146.41314095849"
"7/4/2015 0:00","150.88846360762"
"7/5/2015 0:00","149.06256789217"
"7/6/2015 0:00","143.50232774236"
"7/7/2015 0:00","144.67029365416"
"7/8/2015 0:00","139.44595055558"
"7/9/2015 0:00","141.44538833185"
"7/10/2015 0:00","123.55728316237"
"7/11/2015 0:00","143.81625198947"
"7/12/2015 0:00","138.71046320154"
"7/13/2015 0:00","140.52188870648"
"7/14/2015 0:00","93.200307929714"
"7/15/2015 0:00","63.013545043553"
"7/16/2015 0:00","133.77361701343"
"7/17/2015 0:00","141.95902741247"
"7/18/2015 0:00","148.85887098848"
"7/19/2015 0:00","152.42094976775"
"7/20/2015 0:00","150.48116535391"
"7/21/2015 0:00","144.31872453002"
"7/22/2015 0:00","126.13771207424"
"7/23/2015 0:00","76.220069028553"
"7/24/2015 0:00","48.486790117142"
"7/25/2015 0:00","88.3821078673"
"7/26/2015 0:00","103.45256745949"
"7/27/2015 0:00","132.32689037194"
"7/28/2015 0:00","147.05082392781"
"7/29/2015 0:00","153.00752766608"
"7/30/2015 0:00","153.2562244114"
"7/31/2015 0:00","141.47396480261"
"8/1/2015 0:00","156.46964614992"
"8/2/2015 0:00","150.68061175539"
"8/3/2015 0:00","148.19520843754"
"8/4/2015 0:00","153.32712296252"
"8/5/2015 0:00","163.04991772543"
"8/6/2015 0:00","161.44966718077"
"8/7/2015 0:00","166.56711508166"
"8/8/2015 0:00","167.33623702677"
"8/9/2015 0:00","166.79875404236"
"8/10/2015 0:00","164.95521966953"
"8/11/2015 0:00","168.26156670786"
"8/12/2015 0:00","177.77165759912"
"8/13/2015 0:00","171.11674111744"
"8/14/2015 0:00","178.08759139177"
"8/15/2015 0:00","175.62510900256"
"8/16/2015 0:00","175.72059480768"
"8/17/2015 0:00","171.54590394196"
"8/18/2015 0:00","169.99476815033"
"8/19/2015 0:00","167.05630561188"
"8/20/2015 0:00","130.30882625201"
"8/21/2015 0:00","130.3447392972"
"8/22/2015 0:00","159.41949820646"
"8/23/2015 0:00","159.6576097694"
"8/24/2015 0:00","153.37335244768"
"8/25/2015 0:00","134.54455256255"
"8/26/2015 0:00","79.901997617211"
"8/27/2015 0:00","141.21222290516"
"8/28/2015 0:00","93.731130985015"
"8/29/2015 0:00","181.86786470512"
"8/30/2015 0:00","176.44786266402"
"8/31/2015 0:00","119.28147739977"
"9/1/2015 0:00","122.72968050251"
"9/2/2015 0:00","188.39145336285"
"9/3/2015 0:00","182.78251234313"
"9/4/2015 0:00","160.03005879087"
"9/5/2015 0:00","170.76715859583"
"9/6/2015 0:00","168.82544475708"
"9/7/2015 0:00","182.98644613731"
"9/8/2015 0:00","174.89939219386"
"9/9/2015 0:00","188.76547027599"
"9/10/2015 0:00","180.62243624307"
"9/11/2015 0:00","181.08175252947"
"9/12/2015 0:00","179.81705016394"
"9/13/2015 0:00","180.0321339746"
"9/14/2015 0:00","177.01931850927"
"9/15/2015 0:00","170.05101928513"
"9/16/2015 0:00","173.21774158729"
"9/17/2015 0:00","151.98417098752"
"9/18/2015 0:00","112.65906786947"
"9/19/2015 0:00","185.67648081759"
"9/20/2015 0:00","183.75153421036"
"9/21/2015 0:00","186.08884629307"
"9/22/2015 0:00","193.61908580425"
"9/23/2015 0:00","187.04070846781"
"9/24/2015 0:00","194.29426800156"
"9/25/2015 0:00","193.59580615422"
"9/26/2015 0:00","184.78904187184"
"9/27/2015 0:00","192.02106924398"
"9/28/2015 0:00","187.40109724913"
"9/29/2015 0:00","188.07313042659"
"9/30/2015 0:00","185.24252717405"
"10/1/2015 0:00","181.13924514768"
"10/2/2015 0:00","184.96199681473"
"10/3/2015 0:00","184.91843891096"
"10/4/2015 0:00","186.34643922241"
"10/5/2015 0:00","185.20115217794"
"10/6/2015 0:00","175.91916585672"
"10/7/2015 0:00","179.12466755733"
"10/8/2015 0:00","161.03803190954"
"10/9/2015 0:00","182.65229879265"
"10/10/2015 0:00","182.62384278202"
"10/11/2015 0:00","181.66702641255"
"10/12/2015 0:00","175.22788706268"
"10/13/2015 0:00","182.26676928414"
"10/14/2015 0:00","179.9818334007"
"10/15/2015 0:00","178.56717290342"
"10/16/2015 0:00","180.34330763005"
"10/17/2015 0:00","183.25017167649"
"10/18/2015 0:00","185.86406103003"
"10/19/2015 0:00","176.23869357804"
"10/20/2015 0:00","145.03662058068"
"10/21/2015 0:00","189.97235312995"
"10/22/2015 0:00","191.84582724038"
"10/23/2015 0:00","196.17210042398"
"10/24/2015 0:00","143.30639352999"
"10/25/2015 0:00","162.09451381291"
"10/26/2015 0:00","152.21511427525"
"10/27/2015 0:00","178.08818659334"
"10/28/2015 0:00","140.922785427"
"10/29/2015 0:00","25.403864787016"
"10/30/2015 0:00","99.888401165985"
"10/31/2015 0:00","147.62065878601"
"11/1/2015 0:00","141.18799360476"
"11/2/2015 0:00","147.8157682238"
"11/3/2015 0:00","87.763724072496"
"11/4/2015 0:00","187.9340620335"
"11/5/2015 0:00","193.97899384919"
"11/6/2015 0:00","191.70115506754"
"11/7/2015 0:00","191.0076782436"
"11/8/2015 0:00","89.978383706471"
"11/9/2015 0:00","171.53496642275"
"11/10/2015 0:00","152.5891113271"
"11/11/2015 0:00","187.20944032221"
"11/12/2015 0:00","157.01354917597"
"11/13/2015 0:00","197.63214621941"
"11/14/2015 0:00","177.17000519218"
"11/15/2015 0:00","207.60718589404"
"11/16/2015 0:00","204.04777799586"
"11/17/2015 0:00","203.41027303903"
"11/18/2015 0:00","205.47348208438"
"11/19/2015 0:00","200.49699949073"
"11/20/2015 0:00","181.02870593402"
"11/21/2015 0:00","196.94266128982"
"11/22/2015 0:00","200.41102754033"
"11/23/2015 0:00","200.72941157632"
"11/24/2015 0:00","199.81071086423"
"11/25/2015 0:00","141.37538933488"
"11/26/2015 0:00","174.03098096792"
"11/27/2015 0:00","189.50092437301"
